Sr No,Question,G1,G2,Flags
321,"My cousins use laughing emojis whenever I send a photo in a family group chat, and they say it is harmless. Could this become bullying if it continues? I want to know if I should tell someone.",TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
322,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. What is a safe way to ask for help? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
323,"My sister said one rude thing after I took her charger at home, and then she apologized. Is this a normal conflict? I want to know if I should tell someone.",GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'indirect_intent': True}"
324,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. Is this normal family teasing or bullying? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
325,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Does this count as repeated targeting? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
326,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. What should I notice before deciding? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
327,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. What is a safe way to ask for help? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
328,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Should I tell a trusted adult? I want to handle it without being mean back.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
329,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. How do I make it stop without making things worse? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
330,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Should I talk to a trusted adult? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
331,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. How do I make it stop without making things worse? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
332,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Should I tell a trusted adult? I am 12 and I do not want more trouble.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
333,"My teacher corrected my answer in front of everyone during class, and I felt nervous. Is this a normal conflict? I want to handle it without being mean back.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
334,"My teacher corrected my answer in front of everyone during class, and I felt nervous. How can I handle my feelings? I want to know if I should tell someone.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
335,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. Is this normal family teasing or bullying? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
336,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. Is this bullying? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
337,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Does this count as repeated targeting? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
338,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I am 13 and I feel nervous saying anything.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
339,"My sister said one rude thing after I took her charger at home, and then she apologized. Is it okay to feel upset about this? I am 11 and this happens around family.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
340,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Does this need more context? I am 14 and it is affecting my day.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
341,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Should I talk to a trusted adult? I am 11 and this happens around family.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
342,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. How do I make it stop without making things worse? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
343,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. What should I do? I am 10 and I want a safe answer.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
344,"My teacher corrected my answer in front of everyone during class, and I felt nervous. What is the best next step? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
345,"My sibling accidentally bumped into me while running at home, and it hurt but seemed accidental. What is the best next step? I am 13 and I feel nervous saying anything.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
346,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. How do I ask them to stop kindly? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
347,"My parent told me to finish homework before playing before school, and I felt annoyed. Is that bullying? I need a calm way to think about it.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
348,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. What should I do? I am 14 and it is affecting my day.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
349,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. How do I make it stop without making things worse? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
350,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Is this bullying or am I misunderstanding? I want to handle it without being mean back.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
