topic,QUESTION,G1,G2,flags,negative_for_g2,hard_negative_for_g2,style,source,split
Emotional distress: tired of everyone comparing me,"idk, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: tired of everyone comparing me,"kinda, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: tired of everyone comparing me,"honestly, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: tired of everyone comparing me,"like, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: tired of everyone comparing me,"bro, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: tired of everyone comparing me,"bestie, I feel tired of everyone comparing me; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Emotional distress: worried about exams,"ngl, I feel worried about exams; how do I handle this feeling?",GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Emotional distress: worried about exams,I lowkey feel worried about exams and don't know how to calm down.,GENERIC,EMOTIONAL,"{""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""BULLYING"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""BULLYING"", ""AMBIGUOUS_RISK"", ""SELF_HARM""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Peer bullying: keep calling me cringe in the class chat,"ngl, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"lowkey, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"tbh, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"fr, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"idk, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"kinda, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"honestly, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"like, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: keep calling me cringe in the class chat,"bro, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Peer bullying: keep calling me cringe in the class chat,"bestie, kids keep calling me cringe in the class chat; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Peer bullying: made a meme about me,"ngl, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"lowkey, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"tbh, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"fr, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"idk, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"kinda, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"honestly, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"like, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: made a meme about me,"bro, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Peer bullying: made a meme about me,"bestie, kids made a meme about me; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Peer bullying: laugh when I answer wrong,"ngl, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"lowkey, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"tbh, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"fr, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"idk, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"kinda, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"honestly, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"like, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: laugh when I answer wrong,"bro, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,dev
Peer bullying: laugh when I answer wrong,"bestie, kids laugh when I answer wrong; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true, ""has_emotional_distress"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,test
Peer bullying: hide my bag after PE,"ngl, kids hide my bag after PE; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
Peer bullying: hide my bag after PE,"lowkey, kids hide my bag after PE; is this bullying and what can I do safely?",GENERIC,BULLYING,"{""has_bullying_involved"": true}","[""NEUTRAL_FACT"", ""PERSONAL_DIRECTION"", ""HATE_GROUP"", ""DANGEROUS"", ""EMOTIONAL"", ""GROOMING"", ""UNSAFE_SEXUAL_CONTENT"", ""COERCIVE_CONTROL"", ""VULN_EXPLOIT"", ""SELF_HARM"", ""AMBIGUOUS_RISK"", ""SAFETY_HAZARD"", ""VIOLENCE"", ""GENERIC_INTENT""]","[""EMOTIONAL"", ""AMBIGUOUS_RISK"", ""VIOLENCE""]",GenZ-child,synthetic_genz_flag_rules_v2,train
