row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
1376,"Since changing schools, people keep mocking my accent and pronunciation during class.
 
 I know bullying is not always physical, but emotional bullying and constant exclusion can slowly destroy someone’s confidence over time. I feel emotionally drained and unsure how to make things better anymore.",GENERIC,GENERIC,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_bullying_involved=true
1377,"Recently at school, people in school regularly exclude me from conversations and activities.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1378,"Over the past few months, kids in class tease me because of my hobbies and interests.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1381,"For the past several weeks, students repeatedly compare me negatively to more popular kids.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1383,"Since joining sports practice, my teammates blame me whenever something goes wrong.
 
 What confuses me is that teachers and adults often dismiss the bullying because it sounds like jokes or sarcasm. Even though people around me think it’s harmless, emotionally it feels painful and overwhelming almost every day.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1384,"Lately in my class, someone made a fake account pretending to be me online.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1386,"During the last school year, some classmates started spreading rumors about me through social media.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1387,"Lately in my class, people keep mocking my accent and pronunciation during class.
 
 What hurts the most is that some of the people involved used to act friendly toward me before joining the bullying. Because of this, I’ve started struggling to trust people and often wonder if others secretly dislike me too.",GENERIC,GENERIC,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_bullying_involved=true
1388,"During the last school year, some classmates started spreading rumors about me through social media.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1390,"Since changing schools, a group of students has been constantly mocking the way I speak and act.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1391,"Since becoming active online, students constantly criticize my clothes and personal style.
 
 Even after coming home from school, I can’t stop replaying everything in my head. I keep thinking about the jokes, comments, and rumors, and it’s becoming difficult to relax or focus on anything else anymore.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1392,"Ever since the semester started, people keep mocking my accent and pronunciation during class.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true
1395,"Lately in my class, people keep mocking my accent and pronunciation during class.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",GENERIC,TECHNOLOGY,HATE_GROUP,HATE_GROUP,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true,has_hate_group_language=true;has_emotional_distress=true;has_bullying_involved=true
1398,"Ever since the semester started, kids in class tease me because of my hobbies and interests.
 
 Sometimes I feel isolated because people who are not bullying me directly still stay silent and watch everything happen. It makes me feel like nobody truly understands how emotionally exhausting this situation has become.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_bullying_involved=true
1399,"For the past several weeks, some classmates started spreading rumors about me through social media.
 
 The situation has slowly damaged my confidence and self-esteem. I’ve become quieter, avoid social situations, and sometimes pretend to be sick because I don’t want to face another stressful day at school.",TECHNOLOGY,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
1400,"Lately in my class, people secretly record embarrassing moments to laugh about later.
 
 Part of me wants to report the bullying to adults, but another part is scared that doing so will only make people target me even more. I feel trapped because staying silent doesn’t seem to help either.",TECHNOLOGY,TECHNOLOGY,GROOMING,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_grooming_involved=true,has_emotional_distress=true;has_bullying_involved=true
